# Fins de ligne que le bloc coupait, rendues sans redecouper la page.
# Rattachees au groupe le plus proche ; a verifier a la relecture.
220	45	67	-
221	60	65	.
222	24	72	S
222	24	73	.
223	35	62	.
223	45	62	-
224	16	64	o
224	16	65	.
224	20	64	t
224	20	65	-
225	28	65	a
225	43	65	I
226	23	72	-
227	35	62	o
228	17	64	.
228	49	64	.
231	9	64	.
232	17	65	,
232	18	65	.
233	16	62	a
233	45	62	a
233	45	63	.
234	17	67	.
234	53	67	i
234	53	68	,
235	17	64	.
237	33	63	n
237	33	64	-
237	43	63	r
237	43	64	-
238	14	65	i
238	14	66	,
238	39	65	.
239	31	63	v
239	31	64	a
240	47	65	S
241	34	62	o
241	34	63	.
241	50	62	.
242	37	63	.
244	44	64	S
244	44	65	.
245	50	62	i
245	55	62	I
245	55	63	F
245	55	64	R
245	55	65	S
245	55	66	.
247	13	61	i
247	30	61	.
248	51	63	a
248	55	63	a
250	45	66	t
251	28	63	,
253	47	62	)
253	47	63	.
254	18	62	S
254	18	63	.
254	23	62	.
255	34	62	E
255	34	63	.
255	40	62	.
257	26	61	-
257	52	61	.
258	36	65	S
258	53	65	i
258	53	66	,
259	29	62	o
259	32	62	r
259	32	63	e
260	7	70	.
260	45	70	a
260	45	71	:
261	16	62	.
261	31	62	-
262	45	65	F
262	45	66	I
263	18	64	.
263	31	64	,
264	52	64	:
266	54	63	a
267	53	62	.
268	10	62	:
268	46	62	n
269	36	60	R
269	36	61	S
271	21	62	S
271	50	62	F
272	21	63	a
274	47	64	.
275	28	62	,
276	17	63	-
276	44	63	-
278	28	64	.
278	54	64	a
281	26	61	o
281	50	61	-
283	43	62	.
284	45	64	)
285	44	61	,
287	16	59	-
288	11	62	o
288	23	62	d
288	23	63	o
289	13	59	.
289	36	59	S
292	12	65	-
295	26	61	o
298	42	64	-
298	44	64	n
298	44	65	o
300	20	63	a
300	45	63	-
301	48	62	-
301	54	62	.
303	19	62	S
303	19	63	.
305	20	61	,
